0,101215,1999
1,3573,33
2,186196,4252
3,49851,607
4,584341,11962
5,60240,2577
6,69904,5606
7,19237,776
8,504311,9178
9,220698,5172
10,4999,52
11,24147,266
12,246153,10091
13,87467,4082
14,57120,1195
15,34332,498
16,38049,1000
17,137939,4781
18,5167,177
19,6169,82
20,34146,448
21,55361,1139
22,7909,561
23,259916,20936
24,24676,870
25,597535,46435
26,143662,2579
27,8880,153
28,111734,4701
29,42823,770
30,22102,433
31,116040,4809
32,166140,11470
33,122441,7983
34,69510,2240
35,68717,2186
36,61585,1699
37,155796,9370
38,25657,1389
39,98433,2092
40,11491,182
41,122834,1402
42,493946,10250
43,47200,390
44,1620,91
45,116232,2938
46,69644,2248
47,8259,184
48,65077,1289
49,3329,38
50,101930,2013
51,3598,34
52,187507,4282
53,50204,611
54,588440,12046
55,60659,2595
56,70386,5639
57,19368,782
58,507858,9249
59,222250,5208
60,5053,53
61,24327,268
62,247869,10157
63,88076,4111
64,57520,1204
65,34575,501
66,38319,1007
67,138904,4804
68,5203,178
69,6240,83
70,34385,451
71,55758,1147
72,7949,565
73,261720,21079
74,24848,876
75,601700,46748
76,144673,2597
77,8948,154
78,112518,4734
79,43128,775
80,22260,436
81,116848,4843
82,167294,11545
83,123292,8036
84,69998,2256
85,69203,2202
86,62020,1711
87,156880,9431
88,25829,1399
89,99128,2107
90,11565,183
91,123703,1412
92,497416,10351
93,47533,392
94,1628,91
95,117045,2958
96,70131,2264
97,8321,185
98,65535,1299
99,3352,38
100,102645,2027
101,3624,34
102,188818,4312
103,50557,615
104,592539,12130
105,61078,2613
106,70868,5675
107,19499,787
108,511405,9320
109,223802,5244
110,5108,53
111,24506,270
112,249586,10223
113,88686,4139
114,57921,1212
115,34817,505
116,38590,1014
117,139870,4828
118,5239,180
119,6310,83
120,34623,455
121,56154,1155
122,7991,569
123,263524,21223
124,25021,883
125,605865,47061
126,145684,2615
127,9015,155
128,113301,4766
129,43432,780
130,22417,439
131,117656,4876
132,168448,11620
133,124143,8090
134,70487,2272
135,69689,2217
136,62455,1723
137,157964,9492
138,26005,1409
139,99824,2121
140,11639,184
141,124571,1421
142,500887,10452
143,47866,395
144,1636,92
145,117857,2979
146,70617,2279
147,8383,186
148,65993,1308
149,3375,39
150,103360,2041
151,3649,34
152,190130,4341
153,50909,620
154,596638,12213
155,61498,2631
156,71350,5711
157,19632,793
158,514952,9391
159,225354,5280
160,5162,54
161,24685,272
162,251303,10290
163,89296,4168
164,58322,1220
165,35060,508
166,38860,1021
167,140835,4851
168,5275,181
169,6381,84
170,34862,458
171,56550,1163
172,8035,573
173,265328,21366
174,25193,889
175,610030,47374
176,146695,2633
177,9083,156
178,114084,4799
179,43737,786
180,22575,442
181,118464,4910
182,169602,11696
183,124993,8144
184,70975,2287
185,70174,2232
186,62890,1735
187,159047,9556
188,26181,1419
189,100520,2136
190,11713,185
191,125439,1431
192,504358,10552
193,48200,398
194,1644,93
195,118670,3000
196,71104,2295
197,8444,187
198,66451,1317
199,3399,39
200,104074,2055
201,3674,34
202,191441,4371
203,51262,624
204,600737,12297
205,61917,2649
206,71832,5747
207,19764,798
208,518499,9462
209,226905,5316
210,5216,54
211,24864,274
212,253019,10357
213,89906,4196
214,58723,1229
215,35302,512
216,39130,1028
217,141800,4875
218,5311,182
219,6452,84
220,35101,461
221,56947,1171
222,8079,577
223,267132,21510
224,25366,895
225,614195,47688
226,147706,2651
227,9151,157
228,114868,4832
229,44041,791
230,22733,445
231,119272,4944
232,170755,11772
233,125844,8198
234,71463,2303
235,70660,2248
236,63325,1747
237,160131,9620
238,26358,1428
239,101215,2151
240,11787,187
241,126307,1441
242,507828,10653
243,48533,400
244,1652,93
245,119483,3020
246,71591,2311
247,8506,189
248,66909,1326
249,3422,39
250,104789,2069
251,3699,35
252,192752,4401
253,51615,628
254,604836,12381
255,62336,2667
256,72313,5783
257,19897,804
258,522046,9532
259,228457,5353
260,5270,54
261,25043,276
262,254736,10424
263,90515,4225
264,59123,1237
265,35545,515
266,39400,1035
267,142765,4898
268,5347,183
269,6522,85
270,35339,464
271,57343,1179
272,8123,581
273,268936,21654
274,25538,901
275,618360,48002
276,148718,2669
277,9218,158
278,115651,4865
279,44346,796
280,22891,448
281,120080,4977
282,171909,11848
283,126695,8252
284,71951,2318
285,71145,2263
286,63760,1759
287,161215,9684
288,26535,1438
289,101911,2165
290,11860,188
291,127175,1451
292,511299,10754
293,48866,403
294,1661,94
295,120295,3041
296,72078,2326
297,8568,190
298,67367,1335
299,3445,39
300,105504,2083
301,3724,35
302,194064,4431
303,51968,632
304,608935,12464
305,62756,2685
306,72795,5820
307,20029,809
308,525593,9603
309,230009,5389
310,5325,55
311,25223,277
312,256453,10491
313,91125,4253
314,59524,1245
315,35788,519
316,39671,1042
317,143731,4922
318,5384,184
319,6593,85
320,35578,467
321,57739,1187
322,8166,584
323,270740,21798
324,25711,907
325,622525,48315
326,149729,2687
327,9286,159
328,116435,4898
329,44650,802
330,23049,451
331,120888,5011
332,173063,11925
333,127546,8306
334,72439,2334
335,71631,2278
336,64195,1771
337,162299,9748
338,26711,1448
339,102607,2180
340,11934,189
341,128043,1461
342,514770,10855
343,49199,406
344,1669,94
345,121108,3061
346,72565,2342
347,8629,191
348,67825,1344
349,3468,40
350,106218,2097
351,3749,35
352,195375,4461
353,52321,637
354,613034,12548
355,63175,2703
356,73277,5856
357,20162,814
358,529140,9674
359,231561,5425
360,5379,55
361,25402,279
362,258170,10558
363,91735,4282
364,59925,1254
365,36030,522
366,39941,1049
367,144696,4945
368,5420,186
369,6664,86
370,35817,470
371,58135,1195
372,8210,588
373,272544,21941
374,25883,913
375,626690,48629
376,150740,2705
377,9354,160
378,117218,4931
379,44955,807
380,23207,454
381,121695,5045
382,174217,12002
383,128397,8360
384,72927,2350
385,72117,2294
386,64630,1783
387,163383,9812
388,26888,1457
389,103303,2195
390,12008,190
391,128911,1471
392,518241,10956
393,49532,409
394,1677,95
395,121920,3082
396,73052,2358
397,8691,193
398,68284,1353
399,3492,40
400,106933,2110
401,3774,35
402,196686,4490
403,52674,641
404,617133,12632
405,63594,2721
406,73759,5892
407,20294,820
408,532687,9745
409,233113,5461
410,5433,55
411,25581,281
412,259886,10625
413,92345,4310
414,60325,1262
415,36273,526
416,40211,1056
417,145661,4969
418,5456,187
419,6734,87
420,36055,473
421,58532,1203
422,8254,592
423,274349,22085
424,26056,919
425,630854,48942
426,151751,2723
427,9421,161
428,118002,4963
429,45259,813
430,23365,457
431,122503,5078
432,175371,12079
433,129248,8414
434,73415,2365
435,72602,2309
436,65065,1794
437,164467,9876
438,27065,1467
439,103998,2209
440,12082,192
441,129779,1480
442,521711,11057
443,49866,411
444,1685,96
445,122733,3102
446,73538,2374
447,8753,194
448,68742,1362
449,3515,40
450,107648,2124
451,3799,36
452,197998,4520
453,53027,645
454,621231,12715
455,64013,2739
456,74241,5928
457,20427,825
458,536234,9815
459,234664,5497
460,5487,56
461,25760,283
462,261603,10692
463,92954,4339
464,60726,1271
465,36515,529
466,40481,1063
467,146627,4992
468,5492,188
469,6805,87
470,36294,477
471,58928,1211
472,8298,596
473,276153,22229
474,26228,925
475,635019,49256
476,152763,2741
477,9489,162
478,118785,4996
479,45563,818
480,23523,460
481,123311,5112
482,176524,12156
483,130099,8467
484,73904,2381
485,73088,2324
486,65500,1806
487,165551,9940
488,27241,1477
489,104694,2224
490,12156,193
491,130647,1490
492,525182,11158
493,50199,414
494,1693,96
495,123546,3123
496,74025,2389
497,8814,195
498,69200,1371
499,3538,40
500,108363,2138
501,3824,36
502,199309,4550
503,53380,649
504,625330,12799
505,64433,2757
506,74723,5964
507,20559,831
508,539782,9886
509,236216,5534
510,5541,56
511,25939,285
512,263320,10758
513,93564,4367
514,61127,1279
515,36758,533
516,40751,1070
517,147592,5016
518,5528,189
519,6876,88
520,36533,480
521,59324,1219
522,8342,600
523,277957,22373
524,26401,931
525,639184,49569
526,153774,2759
527,9556,163
528,119568,5029
529,45868,823
530,23681,463
531,124119,5145
532,177678,12233
533,130950,8521
534,74392,2397
535,73573,2339
536,65935,1818
537,166635,10004
538,27418,1487
539,105390,2239
540,12230,194
541,131515,1500
